Sentiment,Label,CleanedReview
Positive,1,good hangoutgreat place to hang out with friend for drink i love the monaco beer here special thank to our waitress ellen for her excel servic
Positive,1,great fast servic and delici foodi tri frog for the first time sinc my hotel wa near by and i must say i wa veri impress with the food and servic my server sushant wa warm friendli and gave me some cutlur highlight and tip about franc i realli appreci sushamt kind and welcom me i plan to visit frog when i return to franc veri soon i wa visit from germani 2 hour away the food wa great rib tip and fast
Positive,1,great find in the heart of berci villagewhat a neat littl micro breweri at berci villag we just stroll through the villag and stop in for a drink at happi hour it ha real old world charm with some great drink obvious some great beer choic and i like the blood orang spritz our waitress ellen wa so much fun and thank spoke perfect english sinc my french is aw 100 recommend
Positive,1,love place such a love place with nice drink and a good vibe the bartend ellen wa such a love ladi and help u realli well definit come back to thi place
Positive,1,bravo ellen the servic is veri fast here even on a busi night went with a bunch of friend and our waiter ellen made sure we had the best servic even though we were a lot so special thank to her their moho beer is great
Positive,1,great placehad a great experi here food and servic were veri good can definit recommend thi place to go watch a game even though it wa veri busi our host ellen s servic wa impecc will definit be back
Positive,1,wonder what a great place to visit the atmospher wa excit a there wa a footbal game shown on two big screen franc and barcelona the food wa delici and our host ellen look after u veri well great servic
Positive,1,i recommendth servic is realli good nice peopl nice food and good beer there is a great varieti of food and drink so everyon can find what they like
Positive,1,ojahwe provid except servic dure my visit for a pint and some chana masala the popadom were crispi and deliojahwe provid except servic dure my visit for a pint and some chana masala the popadom were crispi and delici ojashwe wa also funni attent and veri knowledg my experi wa made except by her warm demeanor and excel servic i would recommend thi place to anyon
Positive,1,great dinnerhad a great time at the frog for dinner and drink dure happi hour ellen our waitress wa fantast and made sure we were taken care of
Positive,1,super time at frog thank ellen super spot for happi hour and snack we enjoy a special time and we re so well attend to by ellen superb servic ellen thank for make our time special
Positive,1,top barmatthew wa realli nice to u good guy and the drink wete also realli nice we come from belgium and we definetli come back
Positive,1,great custom experi and vibesi had a love dinner at thi restaur it wa my last night in franc and the custom servic in particular made my whole experi by a waiter call ellen a special mention about the bbq rib i wa supris how nice they were
