Sentiment,Label,Review
Positive,1,Nice placeA very nice place to chill with friends were you don't only eat but also enjoy the good atmosphere. The service was perfect with Felicia and Emmy.
Positive,1,BrilliantHad a great time with the lads around a couple of pitchers. Great hospitality and all around positive vibes
Positive,1,"Nice placeAmazing service by Felicia, first time customer at the bar, her service and knowledge was top notch. Definitely coming back."
Positive,1,Best places to visitI'm a usual customer..its the best place to have a good waffle oreos and great nachos. Their cocktails has amazing taste. Go try it out
Positive,1,"Great Server!Liz, and her bar crew, were awesome with their service the other night.  Made us want to go back again!  And, the ginger was a nice beer on a hot summer afternoon, for sure."
Positive,1,"Lively, good beers, good personell.Nice atmosphere next to the appealing bercy park. My waitress Liz was very friendly and quick. Good selection of craft beers on draft."
Positive,1,"Lovely and friendly place to meet and share.I enjoyed a lovely friends gathering during UFA competitions. Food  and  craft beer were awesome.  A big  shoot out for our waitress Malak   I recommend  the restaurant for the high standing services and I will be back  sooner.
tables at the  Terrace  are better by this fresh weather."
Positive,1,"Great afternoon at the restaurantWe were very well received, and we were served by the waiter Lea who is a sweetheart. She was very nice and reactive. We went there to watch a football match for the Euro 2021. She made sure we had a great time."
Positive,1,"Good place to share drinks while watching a sporting event broadcastWent there today without a reservation to cheer the French National Football squad in the Euro 2020 (2021?) 
They managed to greet us nicely and found me and my fiends a table.
Special shout out to Lori, our waitress. She was friendly, always poste a real good smile and was effective."
Positive,1,Fun timeHad an awesome time watching the euro cup ! Great ambiance !!! Ordered beer and churros. A big Shoutout to Laurie our waitress !!
Positive,1,"After quarantineNice summer vibes on the terass. Happy to go back after some many months. Nice service from matthias, iris and Marina. The only thing missing is some music."
Positive,1,"Great place to eat, drink & watch sport events (:Thank you to David and Mathias for the service, the food was really good ! We’ll come back for sure (:"
Positive,1,"Sunday lunchArnault was great! They had the Roland Garros finals playing which was nice, the food was good and the atmosphere was just what we wanted"
Positive,1,"Awesome place!!I loved the food and drinks were great 😍 Thanks Diana for the pleasant evening, your full of joy and doing a great job there! Love to come more often😉"
Positive,1,"Amazing Place and Outstanding Service.Went with couple of friends, had a great time. Special Thanks to Diana, she is very spontaneous, polite and friendly."
Positive,1,"Great staff!I spent a very nice evening with my friends in Frog. Their beers and cocktails are amazing, worth the price. Our waitress Diana was very helpful and delivered excellent service. I'll definitely come by next time to try their food."
Positive,1,"nice place and waitresswe had a lovely evening, specially thanks to Diana. She made it even better! :) we will repeat for sure"
Positive,1,Delicious drinksVery nice place to spend the evening with friends and have some drinks. Our weitress Diana was super helpfull and recommended us the best drinks!
Positive,1,A pleasant night. ThanksHad a great time here. Thank you Diana for great conversations and service. I’ll be back next time I’m traveling to France from Sweden
Positive,1,Great place to go out in FranceI had a lovely night thank you Romain. This person is great we had a great deal of choice on the alcohols the place is really chill as well and the and the service swell
Positive,1,"Excellent beer food and service!Excellent beer food and service!
I went to frog to watch a match during the champions league final 8 this summer 2020 and thanks to Juan Pablo we had an excellent time! 
Perfect food and beer for great matches!!! 
I totally recommend this place for drinks!"
Positive,1,"Petit verre sympathique en bonne compagnieBegin with mozzarella stick, one glasse of wine, and for the menu deluxe cheese burger (nice) but the french fries it's not perfect however the service of fiona was nice and professionnel thanks for all."
Positive,1,Great staffI went when I was on holiday in France with my family and had a great time. There were four of us sitting in the area which Florian (Flo) was covering and he made sure that we had a great time. So much in fact that we decided to go a second night and had an even better one! I would highly recommend you go here as it’s a wonderful venue with even better staff!
Positive,1,"Lovely staff and great environmentI was at the frog a couple of weeks ago and our server Florian was lovely and very accommodating to my friend’s allergies. He made the best recommendations for drinks, We ended up having a great time and staying there the whole night"
